,Unnamed: 0,id,conversation_id,created_at,date,timezone,place,text,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,tweet,labels
4071,4071,1.25084E+18,1.25069E+18,1.58706E+12,16-04-2020 23:15,530,,"for violating lockdown rules. We may be hardliner Hindutvawadi RSS people for you, but we do understand what's right and what's wrong and what's life threatening!!

Just FYI, We aren't criticizing Tablighi people just for that congregation but mainly for what happened (2/n)",[],[],8.05453E+17,8.05453E+17,AnubhavvvJain,अनुभव जैन(Anubhav Jain),4,23,https://twitter.com/AnubhavvvJain/status/1250842714058321920,FALSE,0,1,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '805453167135752192', 'username': 'AnubhavvvJain'}, {'user_id': '1240736668774043648', 'username': 'Maansi0606'}, {'user_id': '134758540', 'username': 'timesofindia'}, {'user_id': '30857481', 'username': 'etimes'}]",,,,,violat   lockdown   rule   may   hardlin   hindutvawadi   r   peopl   understand   right   wrong   life   threaten   fyi   critic   tablighi   peopl   congreg   mainli   happen   n  ,1
4072,4072,1.25084E+18,1.25084E+18,1.58706E+12,16-04-2020 23:15,530,,"Flat 20% OFF on all your  assignments from any university.
AWH is here to help you in the stage of Corona pandemics (COVID19)
Mail:- Contact.assignmentworkhelp@gmail.com
Whatsapp:- +1 (702) 722-1354 
#assignmentworkhelp #corona #homeworkhelpaustralia #cheapassignmenthelpaustralia pic.twitter.com/8esOz7ADjD","['#assignmentworkhelp', '#corona', '#homeworkhelpaustralia', '#cheapassignmenthelpaustralia']",[],8.78471E+17,8.78471E+17,AWorkhelp,Assignment Work Help,4,23,https://twitter.com/AWorkhelp/status/1250842703119749120,FALSE,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '878471332005949440', 'username': 'AWorkhelp'}]",,,,,flat   assign   univers   awh   help   stage   corona   pandem   covid   mail   contact   assignmentworkhelp   gmail      whatsapp   assignmentworkhelp   corona   homeworkhelpaustralia   cheapassignmenthelpaustralia      twitter      esozadjd  ,-1
4073,4073,1.25084E+18,1.25084E+18,1.58706E+12,16-04-2020 23:15,530,,"Vikhroli Lockdown Relief Work
Update - Day 24th (16/04/2020)
▪️Distributed Around 913 Food Packets and 22 Ration Kits to the needy families. 
▪️Total Food Packets distributed till now is around 24,775 and 1,398 Ration Kits. 
▪️ Planning to distribute more 500 Kits but need funds  pic.twitter.com/sDAL9usPMp",[],[],9.1241E+17,9.1241E+17,bilalpathan58,Bil@l P@than,4,23,https://twitter.com/bilalpathan58/status/1250842682739453964,FALSE,25,2,6,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '912410047136665600', 'username': 'bilalpathan58'}]",,,,,vikhroli   lockdown   relief   work   updat   day   th   distribut   around   food   packet   ration   kit   needi   famili   total   food   packet   distribut   till   around   ration   kit   plan   distribut   kit   need   fund      twitter      sdaluspmp  ,1
4074,4074,1.25084E+18,1.25084E+18,1.58706E+12,16-04-2020 23:14,530,,"@googlechrome  your connection is not private 
NET::ERR_AUTHORITY_INVALID

Please fix this problem. I did everything What I need to do it to fix that damn thing. #googlechrome #Covid_19 #WorkFromHome pic.twitter.com/paGsUvkJt6","['#googlechrome', '#covid_19', '#workfromhome']",[],135144078,135144078,vikashkalyana,vikash kalyana,4,23,https://twitter.com/vikashkalyana/status/1250842610446462976,FALSE,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '135144078', 'username': 'vikashkalyana'}, {'user_id': '56505125', 'username': 'googlechrome'}]",,,,,connect   privat   net   err   author   invalid   pleas   fix   problem   everyth   need   fix   damn   th   googlechrom   covid   workfromhom      twitter      pagsuvkjt  ,-1
4075,4075,1.25084E+18,1.25084E+18,1.58706E+12,16-04-2020 23:14,530,,@ArvindKejriwal all India is following lockdown.. some culprits are violating rules in the local areas of east Delhi. Persons are spitting in local streets. @DelhiPolice @DCPEastDelhi @CellDelhi I the responsible citizen of the country request you to look,[],[],2975253241,2975253241,ramank274,ramank274@gmail.com,4,23,https://twitter.com/ramank274/status/1250842585792303104,FALSE,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '2975253241', 'username': 'ramank274'}, {'user_id': '405427035', 'username': 'ArvindKejriwal'}, {'user_id': '1850705408', 'username': 'DelhiPolice'}, {'user_id': '694759466848268288', 'username': 'DCPEastDelhi'}, {'user_id': '1144365060606722048', 'username': 'CellDelhi'}]",,,,,india   follow   lockdown   culprit   violat   rule   local   area   east   delhi   person   spit   local   street   respons   citizen   countri   request   look   matter  ,1
4076,4076,1.25084E+18,1.25084E+18,1.58706E+12,16-04-2020 23:14,530,,"@republic hey guys please stop Arnab Goswami, we have already been doomed in this lockdown.
Please don't make keema of psyche.",[],[],3700506320,3700506320,Dattapatil43,Datta Patil,4,23,https://twitter.com/Dattapatil43/status/1250842394750144512,FALSE,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '3700506320', 'username': 'Dattapatil43'}, {'user_id': '811972460560019456', 'username': 'republic'}]",,,,,hey   guy   pleas   stop   arnab   goswami   alreadi   doom   lockdown   pleas   make   keema   psych  ,0
4077,4077,1.25084E+18,1.25084E+18,1.58706E+12,16-04-2020 23:13,530,,Took this almost a year back. Thanks to the lockdown got the time to process it and upload it on @airliners_net —> https://www.airliners.net/photo/Boeing/Boeing-747-409-LCF-Dreamlifter/5962559?qsp=eJwtjDsOAjEMRO/imgYhUWwHHAAKLmDZI4i0bCLbfKLV3p1koZs3M3ozSZ4Cn7jWAhrIwSZ32lBh44fTMJNy4CCCEtD22LbRs8WxNnglvE/5OcW/PJvCWq9wWSW3Lt33CLv8aNdRk5eR63oNTiMtyxe7mi1h …,[],[],73930747,73930747,MaaziSatakli,Yatrik Sheth,4,23,https://twitter.com/MaaziSatakli/status/1250842380523065344,FALSE,7,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '73930747', 'username': 'MaaziSatakli'}, {'user_id': '39559926', 'username': 'airliners_net'}]",,,,,took   almost   year   back   thank   lockdown   got   time   process   upload   http   ww   airlin   net   photo   boe   boe   lcf   dreamlift   qsp   ejwtjdsoajemro   imgyhuwwhhaaklmdziibclbfklvpkozsmozszcnjwahriwszlbhftmjnyccetdlbrswxnnglv   ocw   pjvcwqwwswltclvandrkerontimtyxemih  ,0
4078,4078,1.25084E+18,1.25084E+18,1.58706E+12,16-04-2020 23:13,530,,Shame on @ZomatoIN and @swiggy_in they're not giving proper  incentives and #PPE to delivery boys risking their lives during #Covid_19. JUST MILKING ON PROFIT during times of distress,"['#ppe', '#covid_19']",[],1336240022,1336240022,elcarter15,Elton Carter,4,23,https://twitter.com/elcarter15/status/1250842375674445826,FALSE,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '1336240022', 'username': 'elcarter15'}, {'user_id': '3282245130', 'username': 'ZomatoIN'}, {'user_id': '2639625036', 'username': 'swiggy_in'}]",,,,,shame   give   proper   incent   ppe   deliveri   boy   risk   life   covid   milk   profit   time   distress  ,1
4079,4079,1.25084E+18,1.25083E+18,1.58706E+12,16-04-2020 23:13,530,,"Sadhguru was not being this simplistic in his thought while speaking this:)

He don't meant to underplay the affects of corona on us. Instead he was speaking in the context of Symbiotic nature of virus in relation with human bodies. 
 https://www.virology.ws/2015/09/17/a-virus-in-a-parasite-in-a-human/ …",[],[],7.64517E+17,7.64517E+17,kumarsaurabh__,Kumar Saurabh,4,23,https://twitter.com/kumarsaurabh__/status/1250842253309829120,FALSE,2,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '764517375634845696', 'username': 'kumarsaurabh__'}, {'user_id': '18186549', 'username': 'oneindiaHindi'}]",,,,,sadhguru   simplist   thought   speak   meant   underplay   affect   corona   u   instead   speak   context   symbiot   natur   viru   relat   human   bodi   http   ww   virolog   w   viru   parasit   human  ,-1
4080,4080,1.25084E+18,1.25084E+18,1.58706E+12,16-04-2020 23:13,530,,"I am tired of being the warm and welcoming sun.
I am an active volcano waiting to erupt.
 #ThoughtfulThursday #Covid_19 #StayAtHome #StayHomeStaySafe","['#thoughtfulthursday', '#covid_19', '#stayathome', '#stayhomestaysafe']",[],9.62179E+17,9.62179E+17,AadeelYaqoob,Mohammad Aadeel Wani,4,23,https://twitter.com/AadeelYaqoob/status/1250842221076598786,FALSE,4,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '962178816129908742', 'username': 'AadeelYaqoob'}]",,,,,tire   warm   wel   sun   activ   volcano   wait   erupt   thoughtfulthursday   covid   stayathom   stayhomestaysaf  ,0
4081,4081,1.25084E+18,1.25084E+18,1.58706E+12,16-04-2020 23:13,530,,"*Barbers can be silent carriers of Covid-19, warn medical experts.*

>>>        The medical experts in Jammu and Kashmir have advised people not to rush to barber shops and beauty parlours as they can be silent carriers of Covid-19 pandemic.",[],[],1.06712E+18,1.06712E+18,musaofficial6,TOM TEN,4,23,https://twitter.com/musaofficial6/status/1250842202948829185,FALSE,7,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '1067118980798631936', 'username': 'musaofficial6'}]",,,,,barber   silent   carrier   covid   warn   medic   expert   medic   expert   jammu   kashmir   advis   peopl   rush   barber   shop   beauti   parlour   silent   carrier   covid   pandem  ,-1
4082,4082,1.25084E+18,1.25084E+18,1.58706E+12,16-04-2020 23:13,530,,"Government High school jij bagli  
Thesil Thakrakote District Reasi  
Block jij bagli 
Student of  in justice  Head Master  and  teacher  COVID 19 
Two months  Midday meals  
Ration  No Distributes  Please very soon action",[],[],9.91788E+17,9.91788E+17,TalibHu20431641,Talib Hussain khan,4,23,https://twitter.com/TalibHu20431641/status/1250842188788797441,FALSE,1,1,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '991787913514926080', 'username': 'TalibHu20431641'}]",,,,,govern   high   school   jij   bagli   thesil   thakrakot   district   reasi   block   jij   bagli   student   justic   head   master   teacher   covid   two   month   midday   meal   ration   distribut   pleas   soon   action  ,1
4083,4083,1.25084E+18,1.25084E+18,1.58706E+12,16-04-2020 23:13,530,,"The #SNL comedian Michael Che is offering to pay one month’s rent for the 160 families that live in the #NewYork public housing building where his grandmother, who died of the #coronavirus, once lived  pic.twitter.com/85xvbRZyt7","['#snl', '#newyork', '#coronavirus']",[],1013299106,1013299106,alriyadhdaily,AlRiyadh Daily,4,23,https://twitter.com/alriyadhdaily/status/1250842183302877184,FALSE,0,0,1,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '1013299106', 'username': 'alriyadhdaily'}]",,,,,snl   edian   michael   che   offer   pay   one   month   rent   famili   live   newyork   public   hous   build   grandmoth   die   coronaviru   live      twitter      xvbrzyt  ,-1
4084,4084,1.25084E+18,1.25084E+18,1.58706E+12,16-04-2020 23:13,530,,"@narendramodi Sir, please do some stringent action against the people in Maharashtra those who are careless and traveling here and there, this is the main reason that corona infection is spreading faster in the state.",[],[],33818982,33818982,sandeep24march,Sandeep Jadhav,4,23,https://twitter.com/sandeep24march/status/1250842180442361857,FALSE,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '33818982', 'username': 'sandeep24march'}, {'user_id': '18839785', 'username': 'narendramodi'}]",,,,,sir   pleas   strent   action   peopl   maharashtra   careless   travel   main   reason   corona   infect   spread   faster   state  ,1
4085,4085,1.25084E+18,1.25084E+18,1.58706E+12,16-04-2020 23:13,530,,"PM @narendramodi Ji's blend of modern technologies & Ancient Indian techniques with added moral boosters will defeat #Covid_19 with the support of 130 Cr Indians.
 https://indianexpress.com/article/opinion/columns/narendra-modi-coronavirus-india-lockdown-extended-covid-cases-globally-sri-m-6364379/ …",['#covid_19'],[],1593333889,1593333889,RangamT,Rangam Trivedi,4,23,https://twitter.com/RangamT/status/1250842155238608897,FALSE,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '1593333889', 'username': 'RangamT'}, {'user_id': '18839785', 'username': 'narendramodi'}]",,,,,pm   ji   blend   modern   technolog   ancient   indian   techniqu   ad   moral   booster   defeat   covid   support   cr   indian   http   indianexpress      articl   opinion   column   narendra   modi   coronaviru   india   lockdown   extend   covid   case   global   sri  ,-1
4086,4086,1.25084E+18,1.25076E+18,1.58706E+12,16-04-2020 23:12,530,,"Great initiative taken by you sir...it will help very much to all those people of jharkhand who are stucked in other states due to this covid-19 lock down.
Hats off to you sir for this initiative.
Regards,
Wasim akram
Ranchi",[],[],2171729902,2171729902,Wasim4591,Wasim akram,4,23,https://twitter.com/Wasim4591/status/1250842105120874497,FALSE,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '2171729902', 'username': 'Wasim4591'}, {'user_id': '875581330037198848', 'username': 'JharkhandCMO'}, {'user_id': '951457762835337217', 'username': 'HemantSorenJMM'}]",,,,,great   initi   taken   sir   help   much   peopl   jharkhand   stuck   state   due   covid   lock   hat   sir   initi   regard   wasim   akram   ranchi  ,-1
4087,4087,1.25084E+18,1.25084E+18,1.58706E+12,16-04-2020 23:12,530,,"Team @kartha_ngo served 13 daily wage families with basic essentials at #rajivnagar #sircilla. Thank you all the donors & volunteers for supporting us in reaching out the needy due to Covid-19 lockdown.
@KTRTRS @spsircilla @JC_RSL @MC_Sircilla @Collector_RSL @bandisanjay_bjp pic.twitter.com/rYAVHtFRGo","['#rajivnagar', '#sircilla']",[],1.14387E+18,1.14387E+18,kartha_ngo,Kartha Foundation,4,23,https://twitter.com/kartha_ngo/status/1250842096262496256,FALSE,112,1,1,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '1143873686534934528', 'username': 'kartha_ngo'}, {'user_id': '118787224', 'username': 'KTRTRS'}, {'user_id': '788721664078950400', 'username': 'spsircilla'}, {'user_id': '1020204841967202304', 'username': 'JC_RSL'}, {'user_id': '810737731122950144', 'username': 'MC_Sircilla'}, {'user_id': '838627619708928000', 'username': 'Collector_RSL'}, {'user_id': '721992033921990656', 'username': 'bandisanjay_bjp'}]",,,,,team   serv   daili   wage   famili   basic   essenti   rajivnagar   sircilla   thank   donor   volunt   support   u   reach   needi   due   covid   lockdown      twitter      ryavhtfrgo  ,-1
4088,4088,1.25084E+18,1.25084E+18,1.58706E+12,16-04-2020 23:12,530,,"""Six weeks after its first coronavirus death, America’s learning curve remains flatter than its infection rate. It should be the other way round.""  https://twitter.com/FT/status/1250782042792525829 …",[],[],110094279,110094279,ask1681,Abu Saeed Khan,4,23,https://twitter.com/ask1681/status/1250842084338098176,FALSE,0,0,0,https://twitter.com/FT/status/1250782042792525829,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '110094279', 'username': 'ask1681'}]",,,,,six   week   first   coronaviru   death   america   learn   curv   remain   flatter   infect   rate   way   round   http   twitter      ft   statu  ,-1
4089,4089,1.25084E+18,1.25084E+18,1.58706E+12,16-04-2020 23:12,530,,#Covid_19 #DS cong,"['#covid_19', '#ds']",[],1.10766E+18,1.10766E+18,DhirandraSawan,Dhirandra Sawan Public Figure,4,23,https://twitter.com/DhirandraSawan/status/1250842073726582790,FALSE,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '1107656992598953985', 'username': 'DhirandraSawan'}]",,,,,covid   d   cong  ,-1
4090,4090,1.25084E+18,1.25084E+18,1.58706E+12,16-04-2020 23:12,530,,We feel proud that we have less numbers of #corona #patients in #India . Can @GOIindia @MoHFW_INDIA inform that how many test have been conducted?  @usa have taken test more than 5 lacs in #NewYork only @PTI_News @ANI @narendramodi @AmitShah is it actually proud? I dont feel.,"['#corona', '#patients', '#india', '#newyork']",[],3004696376,3004696376,djbossindia,Deepak Jain,4,23,https://twitter.com/djbossindia/status/1250842023357083648,FALSE,0,1,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '3004696376', 'username': 'djbossindia'}, {'user_id': '2517338234', 'username': 'GOIindia'}, {'user_id': '2596143056', 'username': 'MoHFW_INDIA'}, {'user_id': '188021635', 'username': 'usa'}, {'user_id': '245687754', 'username': 'PTI_News'}, {'user_id': '355989081', 'username': 'ANI'}, {'user_id': '18839785', 'username': 'narendramodi'}, {'user_id': '1447949844', 'username': 'AmitShah'}]",,,,,feel   proud   le   number   corona   patient   india   inform   mani   test   conduct   taken   test   lac   newyork   actual   proud   dont   feel  ,-1
