,Unnamed: 0,id,conversation_id,created_at,date,timezone,place,tweet,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,tokens,predictions
2993,2993,1248260986512920576,1248260986512920576,1586443585000,2020-04-09 20:16:25,530,,must listen account from have only one choice stay home pic twitter com e6io6lsjhs,"['#italy', '#corona']",[],614156493,614156493,priyagupta999,Priya Gupta,4,20,https://twitter.com/priyagupta999/status/1248260986512920576,False,5,1,1,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR work from home OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '614156493', 'username': 'priyagupta999'}, {'user_id': '62844258', 'username': 'ShwetaPandit7'}]",,,,,"['must', 'listen', 'account', 'one', 'choice', 'stay', 'home', 'pic', 'twitter', 'com', 'e6io6lsjhs']",1
2994,2994,1248260904141152259,1248088232367206400,1586443565000,2020-04-09 20:16:05,530,,will tomorrow work from home progress wake timings are totally out believe you are doing the show your regular timings correct ,[],[],1519060524,1519060524,SaadHassan1983,Saad Hassan,4,20,https://twitter.com/SaadHassan1983/status/1248260904141152259,False,1,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR work from home OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '1519060524', 'username': 'SaadHassan1983'}, {'user_id': '68844799', 'username': 'Sulmeen'}]",,,,,"['tomorrow', 'work', 'home', 'progress', 'wake', 'timings', 'totally', 'believe', 'show', 'regular', 'timings', 'correct']",0
2995,2995,1248259568385183744,1248259568385183744,1586443247000,2020-04-09 20:10:47,530,,this home quarantine would perfect could spent some days village village scene bangladesh from 1954 shows picturesque scenario was the green village surrounded rivers beautiful boat gives you clear picture what our country once was pic twitter com 4zorpe66cu,[],[],751028754,751028754,iSoumikSaheb,বাংলার ছেলে 🇧🇩,4,20,https://twitter.com/iSoumikSaheb/status/1248259568385183744,False,3,2,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR work from home OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '751028754', 'username': 'iSoumikSaheb'}]",,,,,"['home', 'quarantine', 'would', 'perfect', 'could', 'spent', 'days', 'village', 'village', 'scene', 'bangladesh', '1954', 'shows', 'picturesque', 'scenario', 'green', 'village', 'surrounded', 'rivers', 'beautiful', 'boat', 'gives', 'clear', 'picture', 'country', 'pic', 'twitter', 'com', '4zorpe66cu']",1
2996,2996,1248256930629500928,1248251288443371520,1586442618000,2020-04-09 20:00:18,530,,she doing work from home,[],[],865942851867340800,865942851867340800,SharmeenShafqat,Sharmeen Shafqat (Sonu),4,20,https://twitter.com/SharmeenShafqat/status/1248256930629500928,False,2,1,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR work from home OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '865942851867340800', 'username': 'SharmeenShafqat'}, {'user_id': '615220927', 'username': 'La_La_Larah'}, {'user_id': '812097272314007552', 'username': 'tiaflack'}]",,,,,"['work', 'home']",0
2997,2997,1248254504824377347,1248254504824377347,1586442040000,2020-04-09 19:50:40,530,,teachers must now guide their school students from home through making class what app group and other applications engage them good work study syllabus new class people voice,"['#all', '#ds']",[],1107656992598953985,1107656992598953985,DhirandraSawan,Dhirandra Sawan Public Figure,4,19,https://twitter.com/DhirandraSawan/status/1248254504824377347,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR work from home OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '1107656992598953985', 'username': 'DhirandraSawan'}]",,,,,"['teachers', 'must', 'guide', 'school', 'students', 'home', 'making', 'class', 'app', 'group', 'applications', 'engage', 'good', 'work', 'study', 'syllabus', 'new', 'class', 'people', 'voice']",0
2998,2998,1248253965046665216,1248253965046665216,1586441911000,2020-04-09 19:48:31,530,,kapil admitted stalin hospital chennai from past days for covid testing from past days are surving without food and not allowing outside home food also plz help out for out side food arrange pure veg food,[],[],1248250505349873665,1248250505349873665,Kapil55757302,Kapil,4,19,https://twitter.com/Kapil55757302/status/1248253965046665216,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR work from home OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '1248250505349873665', 'username': 'Kapil55757302'}, {'user_id': '1019887446417215489', 'username': 'Vijayabaskarofl'}]",,,,,"['kapil', 'admitted', 'stalin', 'hospital', 'chennai', 'past', 'days', 'covid', 'testing', 'past', 'days', 'surving', 'without', 'food', 'allowing', 'outside', 'home', 'food', 'also', 'plz', 'help', 'side', 'food', 'arrange', 'pure', 'veg', 'food']",0
3001,3001,1248253459570159616,1248253459570159616,1586441790000,2020-04-09 19:46:30,530,Sunflower Trilingual School,education institutions shall reopened july but still hello work from home‍♀️ pic twitter com bqixqhvkt7 – sunflower trilingual school,[],[],1169328691,1169328691,itsmeaner,"Rena Gallego, RA🌿",4,19,https://twitter.com/itsmeaner/status/1248253459570159616,False,1,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR work from home OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '1169328691', 'username': 'itsmeaner'}]",,,,,"['education', 'institutions', 'shall', 'reopened', 'july', 'still', 'hello', 'work', 'home\u200d♀️', 'pic', 'twitter', 'com', 'bqixqhvkt7', '–', 'sunflower', 'trilingual', 'school']",0
3002,3002,1248253358026047496,1248253358026047496,1586441766000,2020-04-09 19:46:06,530,,what about people who worked different state now company terminated from work they want their own state own home town have start specific train bus after medical check sent them own state otherwise they die without food ,[],[],2577025658,2577025658,Ashutoshgts,Asutosh Nayak,4,19,https://twitter.com/Ashutoshgts/status/1248253358026047496,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR work from home OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '2577025658', 'username': 'Ashutoshgts'}, {'user_id': '18839785', 'username': 'narendramodi'}, {'user_id': '39240673', 'username': 'ABPNews'}]",,,,,"['people', 'worked', 'different', 'state', 'company', 'terminated', 'work', 'want', 'state', 'home', 'town', 'start', 'specific', 'train', 'bus', 'medical', 'check', 'sent', 'state', 'otherwise', 'die', 'without', 'food']",0
3003,3003,1248253244729511938,1248253244729511938,1586441739000,2020-04-09 19:45:39,530,,this quarantine period you must working from home right manufacturers wholesalers retailers can approach for bulk purchase contact 9999454213 comment for more details ,"['#denimware', '#girlswear', '#denim', '#jeans', '#bulkpurchase', '#wholesale', '#manufacturer', '#summerwear']",[],1059398517461004288,1059398517461004288,RahulJa67342102,Jeanswala Official,4,19,https://twitter.com/RahulJa67342102/status/1248253244729511938,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR work from home OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '1059398517461004288', 'username': 'RahulJa67342102'}]",,,,,"['quarantine', 'period', 'must', 'working', 'home', 'right', 'manufacturers', 'wholesalers', 'retailers', 'approach', 'bulk', 'purchase', 'contact', '9999454213', 'comment', 'details']",1
3004,3004,1248253013505921025,1248253013505921025,1586441684000,2020-04-09 19:44:44,530,,sir looks like people who have recovered and discharged from hospital should also kept strictly under days home quarantine because they can the inactive carriers corona virus their body ,[],[],336074523,336074523,NGilsa,Gilsa N,4,19,https://twitter.com/NGilsa/status/1248253013505921025,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR work from home OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '336074523', 'username': 'NGilsa'}, {'user_id': '18839785', 'username': 'narendramodi'}]",,,,,"['sir', 'looks', 'like', 'people', 'recovered', 'discharged', 'hospital', 'also', 'kept', 'strictly', 'days', 'home', 'quarantine', 'inactive', 'carriers', 'corona', 'virus', 'body']",1
3008,3008,1248249490466721792,1248249490466721792,1586440844000,2020-04-09 19:30:44,530,,"big foodie and this days lockdown home has been understandably difficult for 
when not working from home thinking about food but there one thing realised that need start planning… igshid 2ps8psf3j1j6 …",[],[],33867583,33867583,zaveridhaval,Dhaval Zaveri,4,19,https://twitter.com/zaveridhaval/status/1248249490466721792,False,2,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR work from home OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '33867583', 'username': 'zaveridhaval'}]",,,,,"['big', 'foodie', 'days', 'lockdown', 'home', 'understandably', 'difficult', 'working', 'home', 'thinking', 'food', 'one', 'thing', 'realised', 'need', 'start', 'planning…', 'igshid', '2ps8psf3j1j6', '…']",0
3009,3009,1248247998875750400,1248119838595100672,1586440488000,2020-04-09 19:24:48,530,,hello sir ofw from uae work healthcare been monitoring news worldwide because worried for family back home not fan the president but how govt managing this crisis correct urge our kababayans support rather than ,[],[],356198695,356198695,JoanneRico,Joanne Rico,4,19,https://twitter.com/JoanneRico/status/1248247998875750400,False,6,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR work from home OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '356198695', 'username': 'JoanneRico'}, {'user_id': '292434230', 'username': 'ChelDiokno'}]",,,,,"['hello', 'sir', 'ofw', 'uae', 'work', 'healthcare', 'monitoring', 'news', 'worldwide', 'worried', 'family', 'back', 'home', 'fan', 'president', 'govt', 'managing', 'crisis', 'correct', 'urge', 'kababayans', 'support', 'rather']",1
3010,3010,1248247445487628292,1248126610823413763,1586440356000,2020-04-09 19:22:36,530,,you mean americano hahaha yeah ghar par zaroor hai but work from home tou subha subha jagna padta hai ,[],[],1091751002,1091751002,AmanHChoudhry,Aman,4,19,https://twitter.com/AmanHChoudhry/status/1248247445487628292,False,1,1,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR work from home OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '1091751002', 'username': 'AmanHChoudhry'}, {'user_id': '2847823903', 'username': 'suhaildawra'}]",,,,,"['mean', 'americano', 'hahaha', 'yeah', 'ghar', 'par', 'zaroor', 'hai', 'work', 'home', 'tou', 'subha', 'subha', 'jagna', 'padta', 'hai']",1
3011,3011,1248244449420828672,1248244449420828672,1586439642000,2020-04-09 19:10:42,530,,with the extension lockdown looks almost certain post 14th april wondering whether all news reading will happen from the anchors homes reporting from home  ,['#indialockdown'],[],135436674,135436674,smartdude3773,Prithvi Karpoor,4,19,https://twitter.com/smartdude3773/status/1248244449420828672,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR work from home OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '135436674', 'username': 'smartdude3773'}, {'user_id': '56304605', 'username': 'sardesairajdeep'}, {'user_id': '811972460560019456', 'username': 'republic'}, {'user_id': '471911020', 'username': 'publictvnews'}, {'user_id': '37034483', 'username': 'ndtv'}, {'user_id': '1072993274', 'username': 'PrakashJavdekar'}, {'user_id': '228420453', 'username': 'VishweshwarBhat'}, {'user_id': '471741741', 'username': 'PMOIndia'}]",,,,,"['extension', 'lockdown', 'looks', 'almost', 'certain', 'post', '14th', 'april', 'wondering', 'whether', 'news', 'reading', 'happen', 'anchors', 'homes', 'reporting', 'home']",0
3012,3012,1248244132151058433,1248244132151058433,1586439567000,2020-04-09 19:09:27,530,,more than 000 calls were made the people asking help for protection from verbal and and home read the article know more …,"['#sos', '#childline', '#india', '#helpline', '#sexualabuse', '#violence', '#covid2019india', '#lockdown', '#narendermodi', '#section144']",[],1137859974569181184,1137859974569181184,The_DailyReport,The Daily Report,4,19,https://twitter.com/The_DailyReport/status/1248244132151058433,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR work from home OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '1137859974569181184', 'username': 'The_DailyReport'}]",,,,,"['000', 'calls', 'made', 'people', 'asking', 'help', 'protection', 'verbal', 'home', 'read', 'article', 'know', '…']",0
3013,3013,1248241670258331650,1248241670258331650,1586438980000,2020-04-09 18:59:40,530,,most secured safe and course super rich family infected from coronavirus again coronavirus don different between race color relegion poor rich cast whatsoever just home ,"['#saudiarabia', '#royalfamily', '#coronafighters', '#covid19india']",[],55128252,55128252,SwarajGarvit,I am Swaraj,4,18,https://twitter.com/SwarajGarvit/status/1248241670258331650,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR work from home OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '55128252', 'username': 'SwarajGarvit'}]",,,,,"['secured', 'safe', 'course', 'super', 'rich', 'family', 'infected', 'coronavirus', 'coronavirus', 'different', 'race', 'color', 'relegion', 'poor', 'rich', 'cast', 'whatsoever', 'home']",0
3014,3014,1248235846706266113,1248235846706266113,1586437591000,2020-04-09 18:36:31,530,,buying sabji work from home none these match the struggle keeping our little ones occupied and happy home but thankfully saw video johnsonsbabyindia that showed how can easily turn small… igshid 1nyoosn2hu5kw …,[],[],18756018,18756018,twinklingtina,Tina Basu,4,18,https://twitter.com/twinklingtina/status/1248235846706266113,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR work from home OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '18756018', 'username': 'twinklingtina'}]",,,,,"['buying', 'sabji', 'work', 'home', 'none', 'match', 'struggle', 'keeping', 'little', 'ones', 'occupied', 'happy', 'home', 'thankfully', 'saw', 'video', 'johnsonsbabyindia', 'showed', 'easily', 'turn', 'small…', 'igshid', '1nyoosn2hu5kw', '…']",1
3015,3015,1248235169808449536,1248235169808449536,1586437430000,2020-04-09 18:33:50,530,,this lockdown every tupperware has story some are supporting work out others are making work from home easy and yet others are simply keeping food safe tag and can see your stories too lets all have some fun while pic twitter com 766tjtd751,"['#tuppergram', '#stayhome', '#staysafe']",[],557773412,557773412,TupperwareIN,Tupperware India,4,18,https://twitter.com/TupperwareIN/status/1248235169808449536,False,4,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR work from home OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '557773412', 'username': 'TupperwareIN'}]",,,,,"['lockdown', 'every', 'tupperware', 'story', 'supporting', 'work', 'others', 'making', 'work', 'home', 'easy', 'yet', 'others', 'simply', 'keeping', 'food', 'safe', 'tag', 'see', 'stories', 'lets', 'fun', 'pic', 'twitter', 'com', '766tjtd751']",0
3016,3016,1248235120471007232,1248235120471007232,1586437418000,2020-04-09 18:33:38,530,,some benefits work from home enjoying nice french pressed coffee after long time the rain outside making even more special @ bangalore india igshid 1h0kvjewd3b0c …,"['#wfh', '#covid', '#bangalore']",[],33111520,33111520,sheshagiri_pk,Shesh Rao Paplikar,4,18,https://twitter.com/sheshagiri_pk/status/1248235120471007232,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR work from home OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '33111520', 'username': 'sheshagiri_pk'}]",,,,,"['benefits', 'work', 'home', 'enjoying', 'nice', 'french', 'pressed', 'coffee', 'long', 'time', 'rain', 'outside', 'making', 'even', 'special', 'bangalore', 'india', 'igshid', '1h0kvjewd3b0c', '…']",0
